,smiles,bond_index,ref,preprocessor_class,mol_id,predicted
708,CCCCCOc1ccc2ccc(=O)oc2c1,18,99.95,6.0,49,100.19644
709,CCCCCOc1ccc2ccc(=O)oc2c1,33,114.01,6.0,49,115.118835
710,CCCCCOc1ccc2ccc(=O)oc2c1,28,95.35,6.0,49,94.19153
711,CCCCCOc1ccc2ccc(=O)oc2c1,30,111.87,6.0,49,109.91078
712,CCCCCOc1ccc2ccc(=O)oc2c1,22,97.24,6.0,49,96.982956
713,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,38,96.67,6.0,50,96.54018
714,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,45,110.3,6.0,50,110.59634
715,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,48,89.7,6.0,50,90.25169
716,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,52,96.5,6.0,50,97.67516
717,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,53,91.17,6.0,50,92.011154
718,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,39,96.67,6.0,50,96.54018
719,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,62,111.21,6.0,50,113.41005
720,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,51,96.5,6.0,50,97.67516
721,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,57,90.9,6.0,50,91.55177
722,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,41,111.21,6.0,50,113.41005
723,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,40,96.67,6.0,50,96.54018
724,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,47,89.7,6.0,50,90.25169
725,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,56,110.3,6.0,50,110.59634
726,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,58,90.9,6.0,50,91.55177
727,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,54,91.17,6.0,50,92.011154
728,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,42,111.39,6.0,50,110.77756
729,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,61,111.39,6.0,50,110.77756
730,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,45,88.68,6.0,51,90.76163
731,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,33,96.54,6.0,51,96.66304
732,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,58,110.76,6.0,51,111.605576
733,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,57,111.72,6.0,51,111.63257
734,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,46,88.68,6.0,51,90.76163
735,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,43,86.72,6.0,51,91.24997
736,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,36,110.45,6.0,51,110.793816
737,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,38,111.89,6.0,51,111.44699
738,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,40,94.53,6.0,51,95.510666
739,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,49,95.44,6.0,51,95.69637
740,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,42,86.72,6.0,51,91.24997
741,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,37,111.31,6.0,51,111.43753
742,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,50,95.44,6.0,51,95.69637
743,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,51,113.42,6.0,51,111.384865
744,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,47,91.59,6.0,51,92.64659
745,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,56,111.1,6.0,51,111.08336
746,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,34,96.54,6.0,51,96.66304
747,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,41,94.53,6.0,51,95.510666
748,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,52,111.05,6.0,51,110.88327
749,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,35,96.54,6.0,51,96.66304
750,CC(C)Cc1ccc(C(C)C(=O)O)cc1,15,100.4,6.0,52,100.81055
751,CC(C)Cc1ccc(C(C)C(=O)O)cc1,20,100.4,6.0,52,100.81055
752,CC(C)Cc1ccc(C(C)C(=O)O)cc1,27,100.7,6.0,52,101.047714
753,CC(C)Cc1ccc(C(C)C(=O)O)cc1,26,84.15,6.0,52,82.083176
754,CC(C)Cc1ccc(C(C)C(=O)O)cc1,19,100.4,6.0,52,100.81055
755,CC(C)Cc1ccc(C(C)C(=O)O)cc1,16,100.4,6.0,52,100.81055
756,CC(C)Cc1ccc(C(C)C(=O)O)cc1,28,100.7,6.0,52,101.047714
757,CC(C)Cc1ccc(C(C)C(=O)O)cc1,31,111.0,6.0,52,110.16322
758,CC(C)Cc1ccc(C(C)C(=O)O)cc1,21,100.4,6.0,52,100.81055
759,CC(C)Cc1ccc(C(C)C(=O)O)cc1,32,110.7,6.0,52,110.72734
760,CC(C)Cc1ccc(C(C)C(=O)O)cc1,23,88.16,6.0,52,88.08487
761,CC(C)Cc1ccc(C(C)C(=O)O)cc1,25,111.0,6.0,52,110.16322
762,CC(C)Cc1ccc(C(C)C(=O)O)cc1,24,110.7,6.0,52,110.72734
763,CC(C)Cc1ccc(C(C)C(=O)O)cc1,17,100.4,6.0,52,100.81055
764,CC(C)Cc1ccc(C(C)C(=O)O)cc1,29,100.7,6.0,52,101.047714
765,CC(C)Cc1ccc(C(C)C(=O)O)cc1,22,88.16,6.0,52,88.08487
766,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,43,98.1,6.0,53,97.31998
767,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,30,111.66,6.0,53,111.42136
768,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,23,92.98,6.0,53,91.576996
769,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,39,97.43,6.0,53,97.67984
770,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,25,92.98,6.0,53,91.576996
771,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,26,91.68,6.0,53,91.4581
772,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,21,92.98,6.0,53,91.576996
773,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,29,110.61,6.0,53,110.356514
774,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,35,98.1,6.0,53,97.31998
775,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,20,92.98,6.0,53,91.576996
776,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,22,92.98,6.0,53,91.576996
777,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,33,110.61,6.0,53,110.356514
778,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,40,97.43,6.0,53,97.67984
779,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,24,92.98,6.0,53,91.576996
780,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,36,98.1,6.0,53,97.31998
781,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,44,98.1,6.0,53,97.31998
782,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,27,91.68,6.0,53,91.4581
783,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,42,97.75,6.0,53,96.93732
784,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,41,97.75,6.0,53,96.93732
785,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,28,94.31,6.0,53,90.498535
786,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,38,97.75,6.0,53,96.93732
787,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,32,111.66,6.0,53,111.42136
788,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,37,97.75,6.0,53,96.93732
789,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,32,86.36,6.0,54,87.153046
790,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,29,96.84,6.0,54,97.38214
791,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,35,111.35,6.0,54,111.37758
792,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,34,110.9,6.0,54,110.899025
793,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,44,113.65,6.0,54,113.64448
794,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,48,109.29,6.0,54,108.43675
795,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,33,110.89,6.0,54,110.66158
796,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,39,91.49,6.0,54,91.04004
797,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,31,86.36,6.0,54,87.153046
798,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,41,82.34,6.0,54,82.38225
799,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,27,100.73,6.0,54,99.652664
800,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,40,91.49,6.0,54,91.04004
801,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,25,100.73,6.0,54,99.652664
802,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,43,110.1,6.0,54,110.24475
803,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,26,100.73,6.0,54,99.652664
804,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,28,92.87,6.0,54,91.63592
805,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,36,110.9,6.0,54,110.899025
806,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,30,96.84,6.0,54,97.38214
807,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,37,110.89,6.0,54,110.66158
808,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,28,111.18,6.0,55,111.04825
809,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,31,84.22,6.0,55,88.40702
810,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,34,87.42,6.0,55,92.84853
811,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,53,110.7,6.0,55,110.98407
812,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,35,87.42,6.0,55,92.84853
813,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,27,89.3,6.0,55,89.15653
814,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,25,89.3,6.0,55,89.15653
815,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,29,111.33,6.0,55,111.996826
816,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,26,89.3,6.0,55,89.15653
817,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,52,111.26,6.0,55,111.42818
818,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,33,95.26,6.0,55,96.179535
819,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,32,95.26,6.0,55,96.179535
820,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,43,88.31,6.0,55,91.31057
821,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,51,110.7,6.0,55,110.98407
822,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,55,108.11,6.0,55,110.5732
823,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,36,88.31,6.0,55,91.31057
824,CN(C)CCCN1c2ccccc2CCc2ccccc21,28,91.65,6.0,56,91.54951
825,CN(C)CCCN1c2ccccc2CCc2ccccc21,32,96.05,6.0,56,97.92756
826,CN(C)CCCN1c2ccccc2CCc2ccccc21,44,111.42,6.0,56,111.988106
827,CN(C)CCCN1c2ccccc2CCc2ccccc21,40,85.13,6.0,56,86.02761
828,CN(C)CCCN1c2ccccc2CCc2ccccc21,26,91.65,6.0,56,91.54951
829,CN(C)CCCN1c2ccccc2CCc2ccccc21,42,85.13,6.0,56,86.02761
830,CN(C)CCCN1c2ccccc2CCc2ccccc21,37,111.42,6.0,56,111.988106
831,CN(C)CCCN1c2ccccc2CCc2ccccc21,36,110.82,6.0,56,111.10269
832,CN(C)CCCN1c2ccccc2CCc2ccccc21,35,110.85,6.0,56,110.65648
833,CN(C)CCCN1c2ccccc2CCc2ccccc21,24,91.65,6.0,56,91.54951
834,CN(C)CCCN1c2ccccc2CCc2ccccc21,27,91.65,6.0,56,91.54951
835,CN(C)CCCN1c2ccccc2CCc2ccccc21,41,85.13,6.0,56,86.02761
836,CN(C)CCCN1c2ccccc2CCc2ccccc21,29,91.35,6.0,56,90.619385
837,CN(C)CCCN1c2ccccc2CCc2ccccc21,30,91.35,6.0,56,90.619385
838,CN(C)CCCN1c2ccccc2CCc2ccccc21,25,91.65,6.0,56,91.54951
839,CN(C)CCCN1c2ccccc2CCc2ccccc21,39,85.13,6.0,56,86.02761
840,CN(C)CCCN1c2ccccc2CCc2ccccc21,45,110.82,6.0,56,111.10269
841,CN(C)CCCN1c2ccccc2CCc2ccccc21,43,110.72,6.0,56,110.99271
842,CN(C)CCCN1c2ccccc2CCc2ccccc21,38,110.72,6.0,56,110.99271
843,CN(C)CCCN1c2ccccc2CCc2ccccc21,23,91.65,6.0,56,91.54951
844,CN(C)CCCN1c2ccccc2CCc2ccccc21,31,96.05,6.0,56,97.92756
845,CN(C)CCCN1c2ccccc2CCc2ccccc21,46,110.85,6.0,56,110.65648
846,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,43,96.96,6.0,57,97.29347
847,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,30,97.66,6.0,57,97.496414
848,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,42,96.96,6.0,57,97.29347
849,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,38,99.28,6.0,57,99.579895
850,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,37,99.28,6.0,57,99.579895
851,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,36,97.66,6.0,57,97.496414
852,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,28,76.13,6.0,57,76.47428
853,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,40,91.32,6.0,57,91.59707
854,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,48,86.05,6.0,57,86.75474
855,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,29,92.92,6.0,57,93.53682
856,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,24,100.82,6.0,57,101.48396
857,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,23,100.82,6.0,57,101.48396
858,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,32,99.28,6.0,57,99.579895
859,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,39,99.28,6.0,57,99.579895
860,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,45,92.41,6.0,57,90.239716
861,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,49,86.05,6.0,57,86.75474
862,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,33,99.28,6.0,57,99.579895
863,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,35,97.66,6.0,57,97.496414
864,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,22,100.82,6.0,57,101.48396
865,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,25,97.98,6.0,57,95.70732
866,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,26,97.98,6.0,57,95.70732
867,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,34,99.28,6.0,57,99.579895
868,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,44,96.96,6.0,57,97.29347
869,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,27,108.47,6.0,57,111.49121
870,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,31,97.66,6.0,57,97.496414
871,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1,34,81.46,6.0,58,81.677635
872,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1,31,98.44,6.0,58,95.71263
873,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1,30,101.26,6.0,58,101.49799
874,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1,38,90.24,6.0,58,90.98318
875,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1,47,97.88,6.0,58,97.75567
876,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1,33,81.46,6.0,58,81.677635
877,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1,32,98.44,6.0,58,95.71263
878,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1,44,89.61,6.0,58,90.301605
879,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1,51,111.06,6.0,58,111.32399
880,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1,48,78.34,6.0,58,80.09396
881,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1,52,110.61,6.0,58,110.98595
882,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1,28,101.26,6.0,58,101.49799
883,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1,46,97.88,6.0,58,97.75567
884,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1,50,110.61,6.0,58,110.98595
885,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1,43,89.61,6.0,58,90.301605
886,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1,36,95.96,6.0,58,95.71423
887,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1,37,90.24,6.0,58,90.98318
888,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1,35,95.96,6.0,58,95.71423
889,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1,42,89.61,6.0,58,90.301605
890,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1,29,101.26,6.0,58,101.49799
891,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1,45,97.88,6.0,58,97.75567
892,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,29,96.27,6.0,59,96.839554
893,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,51,93.66,6.0,59,96.534706
894,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,38,81.3,6.0,59,82.89604
895,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,53,98.29,6.0,59,99.2583
896,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,48,92.47,6.0,59,85.47467
897,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,45,88.15,6.0,59,87.88351
898,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,43,95.79,6.0,59,97.74083
899,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,37,81.3,6.0,59,82.89604
900,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,46,108.9,6.0,59,110.20653
901,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,36,98.44,6.0,59,96.19178
902,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,27,131.44,6.0,59,131.13791
903,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,42,95.79,6.0,59,97.74083
904,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,54,98.29,6.0,59,99.2583
905,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,35,98.44,6.0,59,96.19178
906,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,52,98.29,6.0,59,99.2583
907,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,40,91.27,6.0,59,91.62378
908,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,50,93.66,6.0,59,96.534706
909,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,49,92.47,6.0,59,85.47467
910,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,44,81.13,6.0,59,85.095314
911,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,39,111.14,6.0,59,111.87521
912,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,33,91.17,6.0,59,100.184845
913,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,30,96.27,6.0,59,96.839554
914,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,41,91.27,6.0,59,91.62378
915,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,47,108.9,6.0,59,110.20653
916,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,29,100.27,6.0,60,100.804344
917,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,50,110.83,6.0,60,110.74323
918,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,45,87.23,6.0,60,87.00078
919,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,43,90.72,6.0,60,90.40492
920,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,46,110.83,6.0,60,110.74323
921,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,38,100.1,6.0,60,97.87154
922,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,42,90.72,6.0,60,90.40492
923,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,44,87.23,6.0,60,87.00078
924,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,53,100.1,6.0,60,97.87154
925,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,28,100.27,6.0,60,100.804344
926,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,35,111.14,6.0,60,110.69231
927,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,36,111.5,6.0,60,110.61664
928,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,27,100.27,6.0,60,100.804344
929,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,49,110.89,6.0,60,110.9485
930,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,47,110.89,6.0,60,110.9485
931,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,34,111.52,6.0,60,112.13015
932,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,37,93.92,6.0,60,93.429504
933,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,48,111.28,6.0,60,111.37758
934,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,31,91.76,6.0,60,92.62162
